msoa_code,msoa_name,lad_code,lad_name,city,review_count,avg_sentiment_score,pct_negative,pct_neutral,pct_positive,sample_reviews
E02000233,Croydon 040,E09000008,Croydon,london,4,0.493,25.0,0.0,75.0,"Absolutely no star! Don’t book with this host. This is a scam! Took my money and just disappeared, no response at all. Must be a fake listing! I don’t understand why she or he became a “superhost”!!!? | We loved the super welcome from Bernadette, a very kind and accommodating host. The property was delightful, and we really enjoyed our stay.  It's nicely located for visitors to south London or the ci | Bernadette as a fantastic host! Her communication before check in was great and she was very welcoming. Bernadette made a weekend in London very straightforward for my friend and I! <br/>The room is v"
E02000234,Croydon 041,E09000008,Croydon,london,29,0.8306,0.0,0.0,100.0,"Home away from home. Second time at Dominics! Was well received. | Our stay was short, but we loved every moment. The house was spotless and beautifully maintained, making us feel so comfortable and at home. We will definitely love to return. | Exactly what I needed for an event I attended in the area. Comfortable bed and nice bathroom. Instructions were clear beforehand. Near the train station (though I didn't use it). Good value stay and I"
E02000235,Croydon 042,E09000008,Croydon,london,25,0.8779,0.0,0.0,100.0,"Good Host very helpful and responsive.<br/>Place is good if you are planning on being out all day as we were. Unfortunately there is obviously animal presence in the house, dog poo was left in the gar | Beautiful beautiful family home with great space all around, everyone's dream home. <br/>Had family over for dinner and they all loved it the kitchen is the best feature so we ended up staying there a | Lovely flat and Natasha was very welcoming and helpful."
E02000236,Croydon 043,E09000008,Croydon,london,25,0.8873,0.0,0.0,100.0,"Booked for my colleagues to stay on business.  <br/>Good safe area.  Plenty of space.  Will book again | We had a wonderful stay at the Surrey Stay by Roxanne. The rooms were spacious and comfortable, the kitchen was well-equipped, and the house was spotlessly clean. Roxanne was a great host and went out | Jen was a fantastic host, the flat had everything you could need! Jen was very friendly and helpful, would stay again"
E02000237,Croydon 044,E09000008,Croydon,london,27,0.9107,0.0,0.0,100.0,"A very well-located place if you want to reach Caterham quickly. Quiet and pleasant, especially for the independence we have when we stay in. | This Clock House is brimming with so much character and to simply put, that we enjoyed our stay will be an understatement! <br/>An undeniably beautiful place inside and out- OH YES- its surroundings/o | Very friendly and welcoming hosts - we felt very comfortable and were very well looked after"
E02000238,Ealing 001,E09000009,Ealing,london,35,0.7949,5.71,2.86,91.43,"Beware of booking. No amenities provided. Room was not clean. Smelled of urine. Rents out to tenants. They make the stay uncomfortable and insist this isn't an Airbnb. Proceed with caution. | I'm very happy to have chosen Supriya not once, but twice. The house is very nice, comfortable, the transport connections are great, the neighbourhood is very nice too, and very important, Supriya and | Great location, spacious and clean!"
E02000239,Ealing 002,E09000009,Ealing,london,25,0.7388,4.0,4.0,92.0,"No frills place for a trip to Wembley | Really really comfortable and lovely stay at a perfectly clean and slick, modern spot. Dhruv was super friendly, accommodating and welcoming, explaining everything I needed to know and making fast and | Very good communication polite man comfy bed and good service."
E02000240,Ealing 003,E09000009,Ealing,london,13,0.8465,0.0,0.0,100.0,"Very polite and helpful | Beautiful bungalow with lovely front and back gardens, spacious rooms, and comfortable furnishings. The location is fantastic, just 30 seconds to the A40 by car or a 6-minute walk to Northolt Station, | Federica was a great host and offered us this place last minute. It’s a really nice bnb! And had everything you need!"
E02000241,Ealing 004,E09000009,Ealing,london,30,0.8929,0.0,0.0,100.0,"We had a quick stay overnight for the airport next day. Host was friendly | I absolutely loved staying at Gurleen’s place. From the moment we arrived, everything exceeded our expectations. It’s the ideal space for a family with kids. It is safe, clean, and thoughtfully set up | Great place, great host.  Thank you for hosting us."
E02000242,Ealing 005,E09000009,Ealing,london,57,0.7357,7.02,1.7500000000000002,91.23,"The host was always very helpful. The property is a keyless home and the app wasn’t working to unlock any of the doors but within no time at all the host amended the problem and we were able to access | I recently stayed at this hotel with my friend, it was lovely and clean and in a perfect location to go to concerts or events in Wembley. Most importantly though, what made our visit so good was that  | Lovely little place. Would definitely visit again if visiting Wembley again"
E02000243,Ealing 006,E09000009,Ealing,london,124,0.7115,6.45,4.03,89.52,"Worst checkin method i've ever experienced, and not a single guest knew how to get in, which led to 2 separate occasions where guests were frantically banging on the door at 1 in the morning to get in | Laila’s place is absolutely wonderful! It’s so welcoming, warm, friendly and I felt right at home as soon as arrived. I’ve stayed in a few Airbnb places, but Laila’s place is by far my favourite! I wi | Momen is a great host! He was very helpful and proactive throughout our stay. The location of the room is around 15 minutes walk away from Greenford Station, where we can the get to London city-center"
E02000244,Ealing 007,E09000009,Ealing,london,64,0.8242,0.0,0.0,100.0,"We had booked another property but Osman contacted us and asked if we’d mind staying here instead, he said it was optional, and as it made no difference to us and he’d been polite we agreed.<br/>He’d  | Such a great stay! The place has got great transport with central line station in just 5min walk. Decent facilities are provided, clean bathroom with very nice hot water supply, bedroom is also clean, | Very comfortable and spacious for 2. Great location near the station for our trips to London."
E02000245,Ealing 008,E09000009,Ealing,london,34,0.7784,2.94,0.0,97.06,Anett was pleasent to deal with and her place is good enough for few nights stay but as I was staying for three weeks the mattress was too worn out and I was not getting the best sleep.I mentioned thi | Everything what is described in the advertisement & the pictures are same as you see. Beautiful house in a great location. Clean & tidy. Very calm & quiet. Ideal home for a vacation. It’s worth the mo | Gorgeous place- felt very homely. Absolutely no issues at all. Gloriose was also very responsive and accommodating to my requests :)
